{
FlexPDE Version 6.50/W64  16:07:14 Jan 31 2017
basismodel_sin_kort.pde  16:17:47 5/28/18
Title: Concentratie
from (0.1,0)
to (0.1,-5)
 Time 450
<c> , <X> , <Y> 
}
  10.,    0.1000000000,    0.0000000000
  10.06645406,    0.1000000000,   -0.0172810939
  10.197761723,    0.1000000000,   -0.0345621878
  10.369463196,    0.1000000000,   -0.0499651665
  10.54654142,    0.1000000000,   -0.0624564581
  10.711389773,    0.1000000000,   -0.0723275552
  11.011845568,    0.1000000000,   -0.0874390414
  11.304316625,    0.1000000000,   -0.0999303330
  11.846429491,    0.1000000000,   -0.1209676574
  12.44366358,    0.1000000000,   -0.1382487513
  13.208893824,    0.1000000000,   -0.1555298453
  13.778885737,    0.1000000000,   -0.1662675629
  14.630935538,    0.1000000000,   -0.1802689719
  15.110094698,    0.1000000000,   -0.1873693744
  16.02992872,    0.1000000000,   -0.1998606660
  16.861672101,    0.1000000000,   -0.2096429194
  18.550797326,    0.1000000000,   -0.2269481086
  19.704226822,    0.1000000000,   -0.2373867911
  21.2197183,    0.1000000000,   -0.2498954995
  22.880572329,    0.1000000000,   -0.2624042079
  24.141119142,    0.1000000000,   -0.2712383959
  26.638368037,    0.1000000000,   -0.2874216246
  28.735309717,    0.1000000000,   -0.2999303330
  30.977613948,    0.1000000000,   -0.3124390414
  33.365280729,    0.1000000000,   -0.3249477498
  35.51715728,    0.1000000000,   -0.3356191979
  38.576699633,    0.1000000000,   -0.3499651665
  41.400453959,    0.1000000000,   -0.3624738749
  46.272615608,    0.1000000000,   -0.3826948109
  50.743892239,    0.1000000000,   -0.4000000000
  50.743892239,    0.1000000000,   -0.4000000000
  54.922073848,    0.1000000000,   -0.4145233167
  59.714989192,    0.1000000000,   -0.4290466334
  64.230488812,    0.1000000000,   -0.4412834008
  68.378256314,    0.1000000000,   -0.4516042510
  77.172087077,    0.1000000000,   -0.4713357150
  82.684241392,    0.1000000000,   -0.4825668016
  86.334813905,    0.1000000000,   -0.4896218266
  92.900617254,    0.1000000000,   -0.5016632169
  101.38195135,    0.1000000000,   -0.5161865337
  110.47802145,    0.1000000000,   -0.5307098504
  120.18882698,    0.1000000000,   -0.5452331671
  130.51436931,    0.1000000000,   -0.5597564838
  141.45464765,    0.1000000000,   -0.5742798005
  147.80757681,    0.1000000000,   -0.5823600504
  155.20491684,    0.1000000000,   -0.5914780529
  165.17941262,    0.1000000000,   -0.6033264339
  170.72654787,    0.1000000000,   -0.6097140580
  177.96389919,    0.1000000000,   -0.6178497506
  187.21736297,    0.1000000000,   -0.6279500630
  217.37628348,    0.1000000000,   -0.6483468579
  234.92077346,    0.1000000000,   -0.6588412784
  271.90739471,    0.1000000000,   -0.6802944392
  300.42534423,    0.1000000000,   -0.6962682298
  329.90371712,    0.1000000000,   -0.7123093592
  356.98866991,    0.1000000000,   -0.7266597787
  380.57275323,    0.1000000000,   -0.7385872850
  403.40511094,    0.1000000000,   -0.7494560479
  427.51687624,    0.1000000000,   -0.7603248107
  455.44981377,    0.1000000000,   -0.7722523171
  479.57862966,    0.1000000000,   -0.7820623364
  507.52861776,    0.1000000000,   -0.7929310993
  536.75801347,    0.1000000000,   -0.8037998621
  570.30708951,    0.1000000000,   -0.8157273685
  622.32685754,    0.1000000000,   -0.8332299200
  691.55254282,    0.1000000000,   -0.8549674457
  806.06912415,    0.1000000000,   -0.8809399455
  912.59831311,    0.1000000000,   -0.9026774712
  981.39187449,    0.1000000000,   -0.9157574969
  1061.7264194,    0.1000000000,   -0.9302491807
  1154.8667889,    0.1000000000,   -0.9461525226
  1379.0317656,    0.1000000000,   -0.9622863620
  1601.4964042,    0.1000000000,   -0.9801614414
  1774.8392681,    0.1000000000,   -0.9959002054
  1944.8752396,    0.1000000000,   -1.0136344469
  2105.5745028,    0.1000000000,   -1.0337866798
  2219.162372,    0.1000000000,   -1.0516617593
  2365.4431307,    0.1000000000,   -1.0640972977
  2499.1372179,    0.1000000000,   -1.0749647925
  2638.2954744,    0.1000000000,   -1.0858322873
  2804.2361354,    0.1000000000,   -1.0982678258
  2933.0044957,    0.1000000000,   -1.1075672769
  3088.5552604,    0.1000000000,   -1.1184347717
  3249.5701944,    0.1000000000,   -1.1293022665
  3739.46508,    0.1000000000,   -1.1603367071
  4054.4134232,    0.1000000000,   -1.1789356093
  4500.5829058,    0.1000000000,   -1.2038066863
  4913.9268351,    0.1000000000,   -1.2255416758
  5160.2488512,    0.1000000000,   -1.2379772143
  5381.3696484,    0.1000000000,   -1.2488447091
  5607.9546151,    0.1000000000,   -1.2597122039
  5873.9365334,    0.1000000000,   -1.2721477424
  6138.6060547,    0.1000000000,   -1.2859328400
  6445.1121036,    0.1000000000,   -1.3020423366
  6707.4109152,    0.1000000000,   -1.3159555985
  6980.2923111,    0.1000000000,   -1.3305582172
  7346.5821655,    0.1000000000,   -1.3503708266
  7641.0560287,    0.1000000000,   -1.3664803232
  7724.6522175,    0.1000000000,   -1.3714179068
  7874.9820769,    0.1000000000,   -1.3805611905
  8078.708465,    0.1000000000,   -1.3935602246
  8258.4224824,    0.1000000000,   -1.4057037408
  8418.2256918,    0.1000000000,   -1.4171343254
  8655.0026186,    0.1000000000,   -1.4354208929
  8868.5496249,    0.1000000000,   -1.4537074604
  9025.7511931,    0.1000000000,   -1.4686451818
  9164.374475,    0.1000000000,   -1.4832401616
  9225.9538762,    0.1000000000,   -1.4902805953
  9288.2002508,    0.1000000000,   -1.4978351414
  9397.2284019,    0.1000000000,   -1.5124301212
  9433.028422,    0.1000000000,   -1.5177104464
  9490.4384457,    0.1000000000,   -1.5268537302
  9542.0408056,    0.1000000000,   -1.5359970139
  9614.3204429,    0.1000000000,   -1.5510442110
  9662.0033334,    0.1000000000,   -1.5634268651
  9685.365434,    0.1000000000,   -1.5708100404
  9720.4057806,    0.1000000000,   -1.5854050202
  9740.6485393,    0.1000000000,   -1.6000000000
  9740.6485393,    0.1000000000,   -1.6000000000
  9772.7463858,    0.1000000000,   -1.6167852825
  9802.3354952,    0.1000000000,   -1.6335705650
  9822.7353349,    0.1000000000,   -1.6460671233
  9840.3044562,    0.1000000000,   -1.6575839042
  9853.9875477,    0.1000000000,   -1.6671411301
  9864.8059076,    0.1000000000,   -1.6751336252
  9873.6004574,    0.1000000000,   -1.6819639547
  9889.9433087,    0.1000000000,   -1.6956246139
  9904.1478235,    0.1000000000,   -1.7088160806
  9917.6440394,    0.1000000000,   -1.7229459321
  9927.1867238,    0.1000000000,   -1.7342822601
  9938.6981411,    0.1000000000,   -1.7502672503
  9946.732706,    0.1000000000,   -1.7639279095
  9953.1056136,    0.1000000000,   -1.7775885686
  9957.8168656,    0.1000000000,   -1.7912492277
  9959.7705427,    0.1000000000,   -1.7990906953
  9961.4619841,    0.1000000000,   -1.8090452301
  9962.2543937,    0.1000000000,   -1.8185705460
  9965.6448061,    0.1000000000,   -1.8316196415
  9968.7209566,    0.1000000000,   -1.8441293446
  9973.3058696,    0.1000000000,   -1.8642257990
  9975.7889915,    0.1000000000,   -1.8760060749
  9979.3211705,    0.1000000000,   -1.8941681571
  9981.5451217,    0.1000000000,   -1.9066778602
  9984.5097895,    0.1000000000,   -1.9250994697
  9986.76697,    0.1000000000,   -1.9408972730
  9988.8929749,    0.1000000000,   -1.9575758169
  9990.7511493,    0.1000000000,   -1.9742543608
  9991.7424899,    0.1000000000,   -1.9843147736
  9993.1712797,    0.1000000000,   -2.0009933175
  9994.7186896,    0.1000000000,   -2.0242899925
  9995.5055421,    0.1000000000,   -2.0409685365
  9995.8506663,    0.1000000000,   -2.0510289492
  9996.2081342,    0.1000000000,   -2.0677074932
  9996.7302305,    0.1000000000,   -2.0896540581
  9997.2506953,    0.1000000000,   -2.1087764164
  9997.4497359,    0.1000000000,   -2.1166395697
  9997.7195447,    0.1000000000,   -2.1278987748
  9998.0919794,    0.1000000000,   -2.1448488667
  9998.5784321,    0.1000000000,   -2.1704977456
  9998.8447295,    0.1000000000,   -2.1871628121
  9999.0394822,    0.1000000000,   -2.2012674606
  9999.2061528,    0.1000000000,   -2.2153721091
  9999.3131757,    0.1000000000,   -2.2259987118
  9999.4552479,    0.1000000000,   -2.2435814061
  9999.5376725,    0.1000000000,   -2.2576860546
  9999.6121514,    0.1000000000,   -2.2808776416
  9999.6164539,    0.1000000000,   -2.3000000000
  9999.6164539,    0.1000000000,   -2.3000000000
  9999.6650702,    0.1000000000,   -2.3142362726
  9999.7101917,    0.1000000000,   -2.3284725451
  9999.7462168,    0.1000000000,   -2.3407213067
  9999.7741898,    0.1000000000,   -2.3509016334
  9999.8245874,    0.1000000000,   -2.3711813628
  9999.8473859,    0.1000000000,   -2.3814426135
  9999.8601022,    0.1000000000,   -2.3875542946
  9999.8833774,    0.1000000000,   -2.3996539079
  9999.9075302,    0.1000000000,   -2.4138901804
  9999.9281882,    0.1000000000,   -2.4281264530
  9999.9449428,    0.1000000000,   -2.4419865058
  9999.9590199,    0.1000000000,   -2.4565989981
  9999.9691936,    0.1000000000,   -2.4708352706
  9999.9758725,    0.1000000000,   -2.4850715432
  9999.9790567,    0.1000000000,   -2.4993078157
  9999.978746,    0.1000000000,   -2.5135440883
  9999.9749406,    0.1000000000,   -2.5277803608
  9999.9781496,    0.1000000000,   -2.5419999299
  9999.9823437,    0.1000000000,   -2.5630800382
  9999.9854908,    0.1000000000,   -2.5817115236
  9999.9880294,    0.1000000000,   -2.5996885778
  9999.9890005,    0.1000000000,   -2.6076773101
  9999.9900789,    0.1000000000,   -2.6176656321
  9999.9920573,    0.1000000000,   -2.6372521199
  9999.9934313,    0.1000000000,   -2.6519611725
  9999.9951006,    0.1000000000,   -2.6721469075
  9999.9968616,    0.1000000000,   -2.6978093249
  9999.9979627,    0.1000000000,   -2.7179950599
  9999.9986075,    0.1000000000,   -2.7327041125
  9999.9992762,    0.1000000000,   -2.7528898475
  9999.9997652,    0.1000000000,   -2.7785522649
  9999.9998657,    0.1000000000,   -2.7987379998
  9999.9997814,    0.1000000000,   -2.8134470524
  9999.9994495,    0.1000000000,   -2.8336327874
  9999.9993921,    0.1000000000,   -2.8513167888
  9999.9994739,    0.1000000000,   -2.8660902740
  9999.9995213,    0.1000000000,   -2.8757314269
  9999.9995723,    0.1000000000,   -2.8873130354
  9999.9996209,    0.1000000000,   -2.9001460649
  9999.9996736,    0.1000000000,   -2.9175225705
  9999.9996907,    0.1000000000,   -2.9245607030
