{
FlexPDE Version 6.50/W64  16:07:14 Jan 31 2017
basismodel_sin_kort.pde  16:17:47 5/28/18
Title: Concentratie
from (0.1,0)
to (0.1,-5)
 Time 30
<c> , <X> , <Y> 
}
  10.,    0.1000000000,    0.0000000000
  11.541546915,    0.1000000000,   -0.0172810939
  13.539405002,    0.1000000000,   -0.0345621878
  15.704752109,    0.1000000000,   -0.0499651665
  17.726977187,    0.1000000000,   -0.0624564581
  20.623838241,    0.1000000000,   -0.0782435590
  22.609548014,    0.1000000000,   -0.0880240039
  25.224143827,    0.1000000000,   -0.0999303330
  30.373361673,    0.1000000000,   -0.1209676574
  35.109086461,    0.1000000000,   -0.1382487513
  39.815267884,    0.1000000000,   -0.1555298453
  42.843625796,    0.1000000000,   -0.1662675629
  46.912338858,    0.1000000000,   -0.1802689719
  49.027529585,    0.1000000000,   -0.1873693744
  52.833366987,    0.1000000000,   -0.1998606660
  56.263793122,    0.1000000000,   -0.2096429194
  62.500233815,    0.1000000000,   -0.2269481086
  66.365865092,    0.1000000000,   -0.2373867911
  71.100866994,    0.1000000000,   -0.2498954995
  75.947953211,    0.1000000000,   -0.2624042079
  79.43869918,    0.1000000000,   -0.2712383959
  85.978378588,    0.1000000000,   -0.2874216246
  91.161717749,    0.1000000000,   -0.2999303330
  96.457141224,    0.1000000000,   -0.3124390414
  101.86464901,    0.1000000000,   -0.3249477498
  106.56651603,    0.1000000000,   -0.3356191979
  113.01591762,    0.1000000000,   -0.3499651665
  118.7596785,    0.1000000000,   -0.3624738749
  128.28179261,    0.1000000000,   -0.3826948109
  136.66346704,    0.1000000000,   -0.4000000000
  136.66346704,    0.1000000000,   -0.4000000000
  148.02009633,    0.1000000000,   -0.4145233167
  159.49426888,    0.1000000000,   -0.4290466334
  169.25316223,    0.1000000000,   -0.4412834008
  177.54897213,    0.1000000000,   -0.4516042510
  193.57416825,    0.1000000000,   -0.4713357150
  202.79253299,    0.1000000000,   -0.4825668016
  208.61917972,    0.1000000000,   -0.4896218266
  218.62804981,    0.1000000000,   -0.5016632169
  230.80739995,    0.1000000000,   -0.5161865337
  243.10428215,    0.1000000000,   -0.5307098504
  255.51869317,    0.1000000000,   -0.5452331671
  268.0506377,    0.1000000000,   -0.5597564838
  280.70011429,    0.1000000000,   -0.5742798005
  287.78871301,    0.1000000000,   -0.5823600504
  295.83137249,    0.1000000000,   -0.5914780529
  306.3516532,    0.1000000000,   -0.6033264339
  312.05574721,    0.1000000000,   -0.6097140580
  319.35372418,    0.1000000000,   -0.6178497506
  328.4653846,    0.1000000000,   -0.6279500630
  398.52177945,    0.1000000000,   -0.6483468579
  440.10728221,    0.1000000000,   -0.6588412784
  520.66020206,    0.1000000000,   -0.6802944392
  576.75017244,    0.1000000000,   -0.6962682298
  629.73605849,    0.1000000000,   -0.7123093592
  674.30044037,    0.1000000000,   -0.7266597787
  685.50665139,    0.1000000000,   -0.7385872850
  704.47922888,    0.1000000000,   -0.7494560479
  731.80599586,    0.1000000000,   -0.7603248107
  771.40920951,    0.1000000000,   -0.7722523171
  811.52209828,    0.1000000000,   -0.7820623364
  863.91143371,    0.1000000000,   -0.7929310993
  924.65495864,    0.1000000000,   -0.8037998621
  1000.9300716,    0.1000000000,   -0.8157273685
  1131.0712659,    0.1000000000,   -0.8332299200
  1322.8632618,    0.1000000000,   -0.8549674457
  1647.0229464,    0.1000000000,   -0.8809399455
  1949.0204136,    0.1000000000,   -0.9026774712
  2144.2187135,    0.1000000000,   -0.9157574969
  2372.3085219,    0.1000000000,   -0.9302491807
  2636.9231657,    0.1000000000,   -0.9461525226
  3255.9488596,    0.1000000000,   -0.9622863620
  3865.3616683,    0.1000000000,   -0.9801614414
  4335.4340858,    0.1000000000,   -0.9959002054
  4790.4811745,    0.1000000000,   -1.0136344469
  5211.5916809,    0.1000000000,   -1.0337866798
  5499.6668938,    0.1000000000,   -1.0516617593
  5888.3091654,    0.1000000000,   -1.0640972977
  6213.0762582,    0.1000000000,   -1.0749647925
  6523.9740012,    0.1000000000,   -1.0858322873
  6862.714807,    0.1000000000,   -1.0982678258
  7104.1614376,    0.1000000000,   -1.1075672769
  7373.4511311,    0.1000000000,   -1.1184347717
  7628.8714748,    0.1000000000,   -1.1293022665
  8281.9222617,    0.1000000000,   -1.1603367071
  8619.0912923,    0.1000000000,   -1.1789356093
  9006.4826136,    0.1000000000,   -1.2038066863
  9285.5466907,    0.1000000000,   -1.2255416758
  9420.2606707,    0.1000000000,   -1.2379772143
  9523.1181663,    0.1000000000,   -1.2488447091
  9612.106312,    0.1000000000,   -1.2597122039
  9696.9188262,    0.1000000000,   -1.2721477424
  9721.4301026,    0.1000000000,   -1.2859328400
  9725.3960218,    0.1000000000,   -1.3020423366
  9707.4159342,    0.1000000000,   -1.3159555985
  9667.2067683,    0.1000000000,   -1.3305582172
  9577.7106602,    0.1000000000,   -1.3503708266
  9475.2878497,    0.1000000000,   -1.3664803232
  9489.9054725,    0.1000000000,   -1.3714179068
  9516.1727878,    0.1000000000,   -1.3805611905
  9551.7255797,    0.1000000000,   -1.3935602246
  9583.0383278,    0.1000000000,   -1.4057037408
  9610.8355282,    0.1000000000,   -1.4171343254
  9651.9230985,    0.1000000000,   -1.4354208929
  9688.8481354,    0.1000000000,   -1.4537074604
  9715.922139,    0.1000000000,   -1.4686451818
  9739.6922461,    0.1000000000,   -1.4832401616
  9750.2106095,    0.1000000000,   -1.4902805953
  9760.8108092,    0.1000000000,   -1.4978351414
  9779.2778124,    0.1000000000,   -1.5124301212
  9785.3057991,    0.1000000000,   -1.5177104464
  9794.9229503,    0.1000000000,   -1.5268537302
  9803.49944,    0.1000000000,   -1.5359970139
  9815.3483881,    0.1000000000,   -1.5510442110
  9822.9851579,    0.1000000000,   -1.5634268651
  9826.6303055,    0.1000000000,   -1.5708100404
  9831.8395406,    0.1000000000,   -1.5854050202
  9834.3972323,    0.1000000000,   -1.6000000000
  9834.3972323,    0.1000000000,   -1.6000000000
  9846.5480553,    0.1000000000,   -1.6167852825
  9858.1447104,    0.1000000000,   -1.6335705650
  9866.418506,    0.1000000000,   -1.6460671233
  9873.7716126,    0.1000000000,   -1.6575839042
  9879.6755355,    0.1000000000,   -1.6671411301
  9884.4749004,    0.1000000000,   -1.6751336252
  9888.4768382,    0.1000000000,   -1.6819639547
  9896.2054234,    0.1000000000,   -1.6956246139
  9903.320207,    0.1000000000,   -1.7088160806
  9910.5614376,    0.1000000000,   -1.7229459321
  9916.087144,    0.1000000000,   -1.7342822601
  9923.4492437,    0.1000000000,   -1.7502672503
  9929.3425686,    0.1000000000,   -1.7639279095
  9934.8688416,    0.1000000000,   -1.7775885686
  9940.0280629,    0.1000000000,   -1.7912492277
  9942.8237322,    0.1000000000,   -1.7990906953
  9946.1985378,    0.1000000000,   -1.8090452301
  9949.2453484,    0.1000000000,   -1.8185705460
  9954.056283,    0.1000000000,   -1.8316196415
  9958.4372753,    0.1000000000,   -1.8441293446
  9965.001644,    0.1000000000,   -1.8642257990
  9968.5781983,    0.1000000000,   -1.8760060749
  9973.6992814,    0.1000000000,   -1.8941681571
  9976.9492834,    0.1000000000,   -1.9066778602
  9981.3233908,    0.1000000000,   -1.9250994697
  9984.6841697,    0.1000000000,   -1.9408972730
  9987.8526213,    0.1000000000,   -1.9575758169
  9990.6350635,    0.1000000000,   -1.9742543608
  9992.1267762,    0.1000000000,   -1.9843147736
  9994.2903701,    0.1000000000,   -2.0009933175
  9996.6663343,    0.1000000000,   -2.0242899925
  9997.9047393,    0.1000000000,   -2.0409685365
  9998.465096,    0.1000000000,   -2.0510289492
  9999.0846526,    0.1000000000,   -2.0677074932
  9999.3870172,    0.1000000000,   -2.0896540581
  9999.5670061,    0.1000000000,   -2.1087764164
  9999.6332963,    0.1000000000,   -2.1166395697
  9999.7203817,    0.1000000000,   -2.1278987748
  9999.8340836,    0.1000000000,   -2.1448488667
  9999.9663762,    0.1000000000,   -2.1704977456
  10000.02667,    0.1000000000,   -2.1871628121
  10000.061907,    0.1000000000,   -2.2012674606
  10000.082665,    0.1000000000,   -2.2153721091
  10000.088741,    0.1000000000,   -2.2259987118
  10000.080743,    0.1000000000,   -2.2435814061
  10000.058064,    0.1000000000,   -2.2576860546
  9999.989296,    0.1000000000,   -2.2808776416
  9999.903149,    0.1000000000,   -2.3000000000
  9999.903149,    0.1000000000,   -2.3000000000
  9999.9199598,    0.1000000000,   -2.3142362726
  9999.9353126,    0.1000000000,   -2.3284725451
  9999.9473551,    0.1000000000,   -2.3407213067
  9999.9565428,    0.1000000000,   -2.3509016334
  9999.9726232,    0.1000000000,   -2.3711813628
  9999.9796325,    0.1000000000,   -2.3814426135
  9999.9834473,    0.1000000000,   -2.3875542946
  9999.9902072,    0.1000000000,   -2.3996539079
  9999.9968123,    0.1000000000,   -2.4138901804
  10000.001959,    0.1000000000,   -2.4281264530
  10000.00557,    0.1000000000,   -2.4419865058
  10000.00788,    0.1000000000,   -2.4565989981
  10000.008653,    0.1000000000,   -2.4708352706
  10000.007968,    0.1000000000,   -2.4850715432
  10000.005825,    0.1000000000,   -2.4993078157
  10000.002225,    0.1000000000,   -2.5135440883
  9999.9971662,    0.1000000000,   -2.5277803608
  9999.997609,    0.1000000000,   -2.5419999299
  9999.9981921,    0.1000000000,   -2.5630800382
  9999.9986346,    0.1000000000,   -2.5817115236
  9999.9989968,    0.1000000000,   -2.5996885778
  9999.9991372,    0.1000000000,   -2.6076773101
  9999.9992952,    0.1000000000,   -2.6176656321
  9999.9995877,    0.1000000000,   -2.6372521199
  9999.9997837,    0.1000000000,   -2.6519611725
  10000.00001,    0.1000000000,   -2.6721469075
  10000.000225,    0.1000000000,   -2.6978093249
  10000.000339,    0.1000000000,   -2.7179950599
  10000.00039,    0.1000000000,   -2.7327041125
  10000.000417,    0.1000000000,   -2.7528898475
  10000.00038,    0.1000000000,   -2.7785522649
  10000.000294,    0.1000000000,   -2.7987379998
  10000.0002,    0.1000000000,   -2.8134470524
  10000.000028,    0.1000000000,   -2.8336327874
  9999.9999739,    0.1000000000,   -2.8513167888
  9999.9999723,    0.1000000000,   -2.8660902740
  9999.9999697,    0.1000000000,   -2.8757314269
  9999.9999649,    0.1000000000,   -2.8873130354
  9999.9999575,    0.1000000000,   -2.9001460649
  9999.999944,    0.1000000000,   -2.9175225705
  9999.9999373,    0.1000000000,   -2.9245607030
  9999.9999242,    0.1000000000,   -2.9367680220
