{
FlexPDE Version 6.50/W64  16:07:14 Jan 31 2017
basismodel_sin_kort.pde  16:17:47 5/28/18
Title: Concentratie
from (0.1,0)
to (0.1,-5)
 Time 240
<c> , <X> , <Y> 
}
  10.,    0.1000000000,    0.0000000000
  10.253941989,    0.1000000000,   -0.0172810939
  10.543316869,    0.1000000000,   -0.0345621878
  10.831108623,    0.1000000000,   -0.0499651665
  11.08516879,    0.1000000000,   -0.0624564581
  11.309081447,    0.1000000000,   -0.0723275552
  11.703823372,    0.1000000000,   -0.0874390414
  12.076252461,    0.1000000000,   -0.0999303330
  12.747644775,    0.1000000000,   -0.1209676574
  13.470616227,    0.1000000000,   -0.1382487513
  14.296173511,    0.1000000000,   -0.1555298453
  14.941128496,    0.1000000000,   -0.1662675629
  15.934075941,    0.1000000000,   -0.1802689719
  16.503351998,    0.1000000000,   -0.1873693744
  17.612209046,    0.1000000000,   -0.1998606660
  18.342471236,    0.1000000000,   -0.2096429194
  19.973353943,    0.1000000000,   -0.2269481086
  21.166582213,    0.1000000000,   -0.2373867911
  22.804031897,    0.1000000000,   -0.2498954995
  24.667810718,    0.1000000000,   -0.2624042079
  26.120454689,    0.1000000000,   -0.2712383959
  29.074355772,    0.1000000000,   -0.2874216246
  31.617122005,    0.1000000000,   -0.2999303330
  34.386217375,    0.1000000000,   -0.3124390414
  37.381641882,    0.1000000000,   -0.3249477498
  40.116011587,    0.1000000000,   -0.3356191979
  44.051474896,    0.1000000000,   -0.3499651665
  47.725886619,    0.1000000000,   -0.3624738749
  54.144412614,    0.1000000000,   -0.3826948109
  60.10709661,    0.1000000000,   -0.4000000000
  60.10709661,    0.1000000000,   -0.4000000000
  62.424724108,    0.1000000000,   -0.4145233167
  65.817368964,    0.1000000000,   -0.4290466334
  69.510359507,    0.1000000000,   -0.4412834008
  73.218421366,    0.1000000000,   -0.4516042510
  81.818623993,    0.1000000000,   -0.4713357150
  87.599992498,    0.1000000000,   -0.4825668016
  91.560445633,    0.1000000000,   -0.4896218266
  98.906039896,    0.1000000000,   -0.5016632169
  108.74885568,    0.1000000000,   -0.5161865337
  119.66669804,    0.1000000000,   -0.5307098504
  131.65956656,    0.1000000000,   -0.5452331671
  144.7274632,    0.1000000000,   -0.5597564838
  158.87038641,    0.1000000000,   -0.5742798005
  167.20443642,    0.1000000000,   -0.5823600504
  177.00843409,    0.1000000000,   -0.5914780529
  190.38131656,    0.1000000000,   -0.6033264339
  197.88766484,    0.1000000000,   -0.6097140580
  207.74932063,    0.1000000000,   -0.6178497506
  220.46178226,    0.1000000000,   -0.6279500630
  243.3908408,    0.1000000000,   -0.6483468579
  255.75730232,    0.1000000000,   -0.6588412784
  283.671316,    0.1000000000,   -0.6802944392
  306.75330167,    0.1000000000,   -0.6962682298
  331.90616228,    0.1000000000,   -0.7123093592
  356.08400857,    0.1000000000,   -0.7266597787
  377.40570902,    0.1000000000,   -0.7385872850
  399.18874449,    0.1000000000,   -0.7494560479
  423.2164147,    0.1000000000,   -0.7603248107
  452.16790533,    0.1000000000,   -0.7722523171
  478.00565938,    0.1000000000,   -0.7820623364
  508.76723383,    0.1000000000,   -0.7929310993
  541.77344303,    0.1000000000,   -0.8037998621
  580.57807755,    0.1000000000,   -0.8157273685
  642.41434294,    0.1000000000,   -0.8332299200
  727.31655679,    0.1000000000,   -0.8549674457
  870.32088588,    0.1000000000,   -0.8809399455
  1002.4100396,    0.1000000000,   -0.9026774712
  1087.3378192,    0.1000000000,   -0.9157574969
  1186.209439,    0.1000000000,   -0.9302491807
  1300.4930389,    0.1000000000,   -0.9461525226
  1556.5420706,    0.1000000000,   -0.9622863620
  1816.5388897,    0.1000000000,   -0.9801614414
  2024.8489652,    0.1000000000,   -0.9959002054
  2236.4406772,    0.1000000000,   -1.0136344469
  2447.1335091,    0.1000000000,   -1.0337866798
  2607.5336398,    0.1000000000,   -1.0516617593
  2788.1525901,    0.1000000000,   -1.0640972977
  2951.0440585,    0.1000000000,   -1.0749647925
  3118.6432776,    0.1000000000,   -1.0858322873
  3316.2005609,    0.1000000000,   -1.0982678258
  3467.9649683,    0.1000000000,   -1.1075672769
  3649.6874399,    0.1000000000,   -1.1184347717
  3836.1176622,    0.1000000000,   -1.1293022665
  4394.4269237,    0.1000000000,   -1.1603367071
  4747.4197272,    0.1000000000,   -1.1789356093
  5241.0012593,    0.1000000000,   -1.2038066863
  5692.5349319,    0.1000000000,   -1.2255416758
  5959.3461788,    0.1000000000,   -1.2379772143
  6197.5616598,    0.1000000000,   -1.2488447091
  6440.4848916,    0.1000000000,   -1.2597122039
  6724.2344715,    0.1000000000,   -1.2721477424
  6995.5014466,    0.1000000000,   -1.2859328400
  7304.005574,    0.1000000000,   -1.3020423366
  7563.0757812,    0.1000000000,   -1.3159555985
  7827.6298569,    0.1000000000,   -1.3305582172
  8174.5342455,    0.1000000000,   -1.3503708266
  8446.382474,    0.1000000000,   -1.3664803232
  8506.6657216,    0.1000000000,   -1.3714179068
  8614.6014091,    0.1000000000,   -1.3805611905
  8759.7914828,    0.1000000000,   -1.3935602246
  8886.6624031,    0.1000000000,   -1.4057037408
  8998.3497262,    0.1000000000,   -1.4171343254
  9161.4276592,    0.1000000000,   -1.4354208929
  9305.3081087,    0.1000000000,   -1.4537074604
  9408.5936097,    0.1000000000,   -1.4686451818
  9497.1367763,    0.1000000000,   -1.4832401616
  9535.4765567,    0.1000000000,   -1.4902805953
  9573.4510822,    0.1000000000,   -1.4978351414
  9637.5364792,    0.1000000000,   -1.5124301212
  9657.709444,    0.1000000000,   -1.5177104464
  9688.8550701,    0.1000000000,   -1.5268537302
  9715.201233,    0.1000000000,   -1.5359970139
  9748.1110704,    0.1000000000,   -1.5510442110
  9765.4436489,    0.1000000000,   -1.5634268651
  9771.5892376,    0.1000000000,   -1.5708100404
  9774.530205,    0.1000000000,   -1.5854050202
  9765.2422933,    0.1000000000,   -1.6000000000
  9765.2422933,    0.1000000000,   -1.6000000000
  9790.0664039,    0.1000000000,   -1.6167852825
  9813.2084613,    0.1000000000,   -1.6335705650
  9829.3453317,    0.1000000000,   -1.6460671233
  9843.3914514,    0.1000000000,   -1.6575839042
  9854.4464514,    0.1000000000,   -1.6671411301
  9863.2727823,    0.1000000000,   -1.6751336252
  9870.5134892,    0.1000000000,   -1.6819639547
  9884.1593207,    0.1000000000,   -1.6956246139
  9896.2791129,    0.1000000000,   -1.7088160806
  9908.1086693,    0.1000000000,   -1.7229459321
  9916.7377306,    0.1000000000,   -1.7342822601
  9927.6015986,    0.1000000000,   -1.7502672503
  9935.676906,    0.1000000000,   -1.7639279095
  9942.6381085,    0.1000000000,   -1.7775885686
  9948.4852075,    0.1000000000,   -1.7912492277
  9951.3382433,    0.1000000000,   -1.7990906953
  9954.4312892,    0.1000000000,   -1.8090452301
  9956.8370879,    0.1000000000,   -1.8185705460
  9960.7780082,    0.1000000000,   -1.8316196415
  9964.3618381,    0.1000000000,   -1.8441293446
  9969.7211871,    0.1000000000,   -1.8642257990
  9972.6346986,    0.1000000000,   -1.8760060749
  9976.7962855,    0.1000000000,   -1.8941681571
  9979.4296728,    0.1000000000,   -1.9066778602
  9982.9614999,    0.1000000000,   -1.9250994697
  9985.6273845,    0.1000000000,   -1.9408972730
  9988.0840771,    0.1000000000,   -1.9575758169
  9990.234074,    0.1000000000,   -1.9742543608
  9991.3826483,    0.1000000000,   -1.9843147736
  9993.040952,    0.1000000000,   -2.0009933175
  9994.8438901,    0.1000000000,   -2.0242899925
  9995.7671039,    0.1000000000,   -2.0409685365
  9996.1756886,    0.1000000000,   -2.0510289492
  9996.6072093,    0.1000000000,   -2.0677074932
  9997.1773783,    0.1000000000,   -2.0896540581
  9997.7246644,    0.1000000000,   -2.1087764164
  9997.9315359,    0.1000000000,   -2.1166395697
  9998.2093127,    0.1000000000,   -2.1278987748
  9998.5865365,    0.1000000000,   -2.1448488667
  9999.0637683,    0.1000000000,   -2.1704977456
  9999.3134465,    0.1000000000,   -2.1871628121
  9999.4875924,    0.1000000000,   -2.2012674606
  9999.6276595,    0.1000000000,   -2.2153721091
  9999.710678,    0.1000000000,   -2.2259987118
  9999.8055573,    0.1000000000,   -2.2435814061
  9999.8433881,    0.1000000000,   -2.2576860546
  9999.8315074,    0.1000000000,   -2.2808776416
  9999.7524079,    0.1000000000,   -2.3000000000
  9999.7524079,    0.1000000000,   -2.3000000000
  9999.789851,    0.1000000000,   -2.3142362726
  9999.8242896,    0.1000000000,   -2.3284725451
  9999.8515156,    0.1000000000,   -2.3407213067
  9999.8724514,    0.1000000000,   -2.3509016334
  9999.9095778,    0.1000000000,   -2.3711813628
  9999.9260402,    0.1000000000,   -2.3814426135
  9999.9351036,    0.1000000000,   -2.3875542946
  9999.9514136,    0.1000000000,   -2.3996539079
  9999.9678247,    0.1000000000,   -2.4138901804
  9999.9812312,    0.1000000000,   -2.4281264530
  9999.9913968,    0.1000000000,   -2.4419865058
  9999.9990303,    0.1000000000,   -2.4565989981
  10000.003423,    0.1000000000,   -2.4708352706
  10000.004811,    0.1000000000,   -2.4850715432
  10000.003195,    0.1000000000,   -2.4993078157
  9999.9985737,    0.1000000000,   -2.5135440883
  9999.9909481,    0.1000000000,   -2.5277803608
  9999.9922689,    0.1000000000,   -2.5419999299
  9999.9939261,    0.1000000000,   -2.5630800382
  9999.9950914,    0.1000000000,   -2.5817115236
  9999.9959495,    0.1000000000,   -2.5996885778
  9999.9962469,    0.1000000000,   -2.6076773101
  9999.9965462,    0.1000000000,   -2.6176656321
  9999.9972391,    0.1000000000,   -2.6372521199
  9999.997762,    0.1000000000,   -2.6519611725
  9999.9983933,    0.1000000000,   -2.6721469075
  9999.9990512,    0.1000000000,   -2.6978093249
  9999.9994552,    0.1000000000,   -2.7179950599
  9999.9996865,    0.1000000000,   -2.7327041125
  9999.9999175,    0.1000000000,   -2.7528898475
  10000.000067,    0.1000000000,   -2.7785522649
  10000.00007,    0.1000000000,   -2.7987379998
  10000.00001,    0.1000000000,   -2.8134470524
  9999.9998407,    0.1000000000,   -2.8336327874
  9999.999815,    0.1000000000,   -2.8513167888
  9999.9998542,    0.1000000000,   -2.8660902740
  9999.9998762,    0.1000000000,   -2.8757314269
  9999.9998989,    0.1000000000,   -2.8873130354
  9999.9999193,    0.1000000000,   -2.9001460649
  9999.9999388,    0.1000000000,   -2.9175225705
  9999.9999441,    0.1000000000,   -2.9245607030
