{
FlexPDE Version 6.50/W64  16:07:14 Jan 31 2017
basismodel_sin_kort.pde  16:17:47 5/28/18
Title: Concentratie
from (0.1,0)
to (0.1,-5)
 Time 660
<c> , <X> , <Y> 
}
  10.,    0.1000000000,    0.0000000000
  10.510247254,    0.1000000000,   -0.0172810939
  10.951782873,    0.1000000000,   -0.0345621878
  11.287416912,    0.1000000000,   -0.0499651665
  11.519520054,    0.1000000000,   -0.0624564581
  11.712860616,    0.1000000000,   -0.0723275552
  12.033477307,    0.1000000000,   -0.0874390414
  12.313761669,    0.1000000000,   -0.0999303330
  12.747992111,    0.1000000000,   -0.1209676574
  13.251018331,    0.1000000000,   -0.1382487513
  13.845653142,    0.1000000000,   -0.1555298453
  14.275458586,    0.1000000000,   -0.1662675629
  14.905354548,    0.1000000000,   -0.1802689719
  15.254830147,    0.1000000000,   -0.1873693744
  15.918711776,    0.1000000000,   -0.1998606660
  16.435146242,    0.1000000000,   -0.2096429194
  17.523972971,    0.1000000000,   -0.2269481086
  18.289033323,    0.1000000000,   -0.2373867911
  19.313112804,    0.1000000000,   -0.2498954995
  20.454178327,    0.1000000000,   -0.2624042079
  21.330531667,    0.1000000000,   -0.2712383959
  23.087267499,    0.1000000000,   -0.2874216246
  24.579291148,    0.1000000000,   -0.2999303330
  26.188300839,    0.1000000000,   -0.3124390414
  27.914296571,    0.1000000000,   -0.3249477498
  29.479256017,    0.1000000000,   -0.3356191979
  31.717244492,    0.1000000000,   -0.3499651665
  33.794198265,    0.1000000000,   -0.3624738749
  37.399107389,    0.1000000000,   -0.3826948109
  40.726975836,    0.1000000000,   -0.4000000000
  40.726975836,    0.1000000000,   -0.4000000000
  41.247752663,    0.1000000000,   -0.4145233167
  42.700349135,    0.1000000000,   -0.4290466334
  44.64756982,    0.1000000000,   -0.4412834008
  46.804169157,    0.1000000000,   -0.4516042510
  52.236985957,    0.1000000000,   -0.4713357150
  56.097447983,    0.1000000000,   -0.4825668016
  58.807445715,    0.1000000000,   -0.4896218266
  63.940738645,    0.1000000000,   -0.5016632169
  70.98429254,    0.1000000000,   -0.5161865337
  78.959671411,    0.1000000000,   -0.5307098504
  87.866878882,    0.1000000000,   -0.5452331671
  97.705908824,    0.1000000000,   -0.5597564838
  108.47676374,    0.1000000000,   -0.5742798005
  114.87271728,    0.1000000000,   -0.5823600504
  122.43648331,    0.1000000000,   -0.5914780529
  132.8139566,    0.1000000000,   -0.6033264339
  138.66589258,    0.1000000000,   -0.6097140580
  146.38028757,    0.1000000000,   -0.6178497506
  156.36442714,    0.1000000000,   -0.6279500630
  166.17673332,    0.1000000000,   -0.6483468579
  171.1715977,    0.1000000000,   -0.6588412784
  185.1180951,    0.1000000000,   -0.6802944392
  198.76116709,    0.1000000000,   -0.6962682298
  215.26095101,    0.1000000000,   -0.7123093592
  232.39888978,    0.1000000000,   -0.7266597787
  246.78498916,    0.1000000000,   -0.7385872850
  262.35205197,    0.1000000000,   -0.7494560479
  280.26290766,    0.1000000000,   -0.7603248107
  302.61586573,    0.1000000000,   -0.7722523171
  323.11599768,    0.1000000000,   -0.7820623364
  348.05823201,    0.1000000000,   -0.7929310993
  375.34425922,    0.1000000000,   -0.8037998621
  407.98563886,    0.1000000000,   -0.8157273685
  460.99402691,    0.1000000000,   -0.8332299200
  535.29034968,    0.1000000000,   -0.8549674457
  635.16291841,    0.1000000000,   -0.8809399455
  727.51320497,    0.1000000000,   -0.9026774712
  786.93064945,    0.1000000000,   -0.9157574969
  856.13644352,    0.1000000000,   -0.9302491807
  936.16784377,    0.1000000000,   -0.9461525226
  1023.3102258,    0.1000000000,   -0.9622863620
  1127.7823119,    0.1000000000,   -0.9801614414
  1226.665066,    0.1000000000,   -0.9959002054
  1345.8233741,    0.1000000000,   -1.0136344469
  1491.1814614,    0.1000000000,   -1.0337866798
  1628.9757401,    0.1000000000,   -1.0516617593
  1731.3179273,    0.1000000000,   -1.0640972977
  1827.4961541,    0.1000000000,   -1.0749647925
  1929.9615233,    0.1000000000,   -1.0858322873
  2054.9246424,    0.1000000000,   -1.0982678258
  2153.7536887,    0.1000000000,   -1.1075672769
  2275.080485,    0.1000000000,   -1.1184347717
  2402.6944237,    0.1000000000,   -1.1293022665
  2801.7364552,    0.1000000000,   -1.1603367071
  3065.4530866,    0.1000000000,   -1.1789356093
  3446.8807274,    0.1000000000,   -1.2038066863
  3807.1757176,    0.1000000000,   -1.2255416758
  4024.6266401,    0.1000000000,   -1.2379772143
  4221.3991448,    0.1000000000,   -1.2488447091
  4424.4587918,    0.1000000000,   -1.2597122039
  4664.5306463,    0.1000000000,   -1.2721477424
  4927.5842696,    0.1000000000,   -1.2859328400
  5242.5805896,    0.1000000000,   -1.3020423366
  5521.2143278,    0.1000000000,   -1.3159555985
  5820.2139155,    0.1000000000,   -1.3305582172
  6236.635165,    0.1000000000,   -1.3503708266
  6584.3417405,    0.1000000000,   -1.3664803232
  6684.57946,    0.1000000000,   -1.3714179068
  6865.9475883,    0.1000000000,   -1.3805611905
  7114.2969701,    0.1000000000,   -1.3935602246
  7336.2233606,    0.1000000000,   -1.4057037408
  7536.2248831,    0.1000000000,   -1.4171343254
  7838.2471356,    0.1000000000,   -1.4354208929
  8118.1917916,    0.1000000000,   -1.4537074604
  8330.486623,    0.1000000000,   -1.4686451818
  8523.6816986,    0.1000000000,   -1.4832401616
  8611.8483139,    0.1000000000,   -1.4902805953
  8702.8133477,    0.1000000000,   -1.4978351414
  8867.8813611,    0.1000000000,   -1.5124301212
  8924.1368489,    0.1000000000,   -1.5177104464
  9017.19445,    0.1000000000,   -1.5268537302
  9104.732338,    0.1000000000,   -1.5359970139
  9236.7787675,    0.1000000000,   -1.5510442110
  9334.2301998,    0.1000000000,   -1.5634268651
  9387.5182935,    0.1000000000,   -1.5708100404
  9482.2687366,    0.1000000000,   -1.5854050202
  9562.9555634,    0.1000000000,   -1.6000000000
  9562.9555634,    0.1000000000,   -1.6000000000
  9623.6556482,    0.1000000000,   -1.6167852825
  9679.3058856,    0.1000000000,   -1.6335705650
  9717.4579768,    0.1000000000,   -1.6460671233
  9750.1403278,    0.1000000000,   -1.6575839042
  9775.4569085,    0.1000000000,   -1.6671411301
  9795.371534,    0.1000000000,   -1.6751336252
  9811.483129,    0.1000000000,   -1.6819639547
  9841.1977375,    0.1000000000,   -1.6956246139
  9866.7173672,    0.1000000000,   -1.7088160806
  9890.5926839,    0.1000000000,   -1.7229459321
  9907.1606147,    0.1000000000,   -1.7342822601
  9926.6086027,    0.1000000000,   -1.7502672503
  9939.5994268,    0.1000000000,   -1.7639279095
  9949.245494,    0.1000000000,   -1.7775885686
  9955.5468088,    0.1000000000,   -1.7912492277
  9957.6528545,    0.1000000000,   -1.7990906953
  9958.7388495,    0.1000000000,   -1.8090452301
  9958.1151566,    0.1000000000,   -1.8185705460
  9962.2035588,    0.1000000000,   -1.8316196415
  9965.9009923,    0.1000000000,   -1.8441293446
  9971.3859015,    0.1000000000,   -1.8642257990
  9974.3403837,    0.1000000000,   -1.8760060749
  9978.517882,    0.1000000000,   -1.8941681571
  9981.1288886,    0.1000000000,   -1.9066778602
  9984.5782436,    0.1000000000,   -1.9250994697
  9987.220543,    0.1000000000,   -1.9408972730
  9989.715672,    0.1000000000,   -1.9575758169
  9991.8165067,    0.1000000000,   -1.9742543608
  9992.893071,    0.1000000000,   -1.9843147736
  9994.3617749,    0.1000000000,   -2.0009933175
  9995.7532449,    0.1000000000,   -2.0242899925
  9996.2769024,    0.1000000000,   -2.0409685365
  9996.4021209,    0.1000000000,   -2.0510289492
  9996.2936476,    0.1000000000,   -2.0677074932
  9996.6099349,    0.1000000000,   -2.0896540581
  9997.145434,    0.1000000000,   -2.1087764164
  9997.3498235,    0.1000000000,   -2.1166395697
  9997.6264456,    0.1000000000,   -2.1278987748
  9998.0072595,    0.1000000000,   -2.1448488667
  9998.5021004,    0.1000000000,   -2.1704977456
  9998.7710784,    0.1000000000,   -2.1871628121
  9998.9663954,    0.1000000000,   -2.2012674606
  9999.1320676,    0.1000000000,   -2.2153721091
  9999.2373062,    0.1000000000,   -2.2259987118
  9999.3744781,    0.1000000000,   -2.2435814061
  9999.4512162,    0.1000000000,   -2.2576860546
  9999.5129483,    0.1000000000,   -2.2808776416
  9999.5035627,    0.1000000000,   -2.3000000000
  9999.5035627,    0.1000000000,   -2.3000000000
  9999.5634593,    0.1000000000,   -2.3142362726
  9999.6191566,    0.1000000000,   -2.3284725451
  9999.6637174,    0.1000000000,   -2.3407213067
  9999.6983877,    0.1000000000,   -2.3509016334
  9999.7610533,    0.1000000000,   -2.3711813628
  9999.7895146,    0.1000000000,   -2.3814426135
  9999.8054297,    0.1000000000,   -2.3875542946
  9999.8346549,    0.1000000000,   -2.3996539079
  9999.8651569,    0.1000000000,   -2.4138901804
  9999.8914597,    0.1000000000,   -2.4281264530
  9999.9130331,    0.1000000000,   -2.4419865058
  9999.9314675,    0.1000000000,   -2.4565989981
  9999.9451726,    0.1000000000,   -2.4708352706
  9999.9546784,    0.1000000000,   -2.4850715432
  9999.959985,    0.1000000000,   -2.4993078157
  9999.9610924,    0.1000000000,   -2.5135440883
  9999.9580006,    0.1000000000,   -2.5277803608
  9999.9629924,    0.1000000000,   -2.5419999299
  9999.9696332,    0.1000000000,   -2.5630800382
  9999.9747474,    0.1000000000,   -2.5817115236
  9999.9790104,    0.1000000000,   -2.5996885778
  9999.980693,    0.1000000000,   -2.6076773101
  9999.9826136,    0.1000000000,   -2.6176656321
  9999.9859859,    0.1000000000,   -2.6372521199
  9999.9882787,    0.1000000000,   -2.6519611725
  9999.9910741,    0.1000000000,   -2.6721469075
  9999.9940416,    0.1000000000,   -2.6978093249
  9999.9959145,    0.1000000000,   -2.7179950599
  9999.9970235,    0.1000000000,   -2.7327041125
  9999.9981943,    0.1000000000,   -2.7528898475
  9999.9990964,    0.1000000000,   -2.7785522649
  9999.9993447,    0.1000000000,   -2.7987379998
  9999.9992698,    0.1000000000,   -2.8134470524
  9999.998816,    0.1000000000,   -2.8336327874
  9999.9987731,    0.1000000000,   -2.8513167888
  9999.9989362,    0.1000000000,   -2.8660902740
  9999.9990317,    0.1000000000,   -2.8757314269
  9999.9991348,    0.1000000000,   -2.8873130354
  9999.9992344,    0.1000000000,   -2.9001460649
  9999.9993446,    0.1000000000,   -2.9175225705
  9999.9993812,    0.1000000000,   -2.9245607030
