{
FlexPDE Version 6.50/W64  16:07:14 Jan 31 2017
basismodel_sin_kort.pde  16:17:47 5/28/18
Title: Concentratie
from (0.1,0)
to (0.1,-5)
 Time 420
<c> , <X> , <Y> 
}
  10.,    0.1000000000,    0.0000000000
  10.155618743,    0.1000000000,   -0.0172810939
  10.415590728,    0.1000000000,   -0.0345621878
  10.735267195,    0.1000000000,   -0.0499651665
  11.05539136,    0.1000000000,   -0.0624564581
  11.348661433,    0.1000000000,   -0.0723275552
  11.874271092,    0.1000000000,   -0.0874390414
  12.378926461,    0.1000000000,   -0.0999303330
  13.325462817,    0.1000000000,   -0.1209676574
  14.304284773,    0.1000000000,   -0.1382487513
  15.498581493,    0.1000000000,   -0.1555298453
  16.33563827,    0.1000000000,   -0.1662675629
  17.536457165,    0.1000000000,   -0.1802689719
  18.192713968,    0.1000000000,   -0.1873693744
  19.424480807,    0.1000000000,   -0.1998606660
  20.524020322,    0.1000000000,   -0.2096429194
  22.689371892,    0.1000000000,   -0.2269481086
  24.131602793,    0.1000000000,   -0.2373867911
  25.994687429,    0.1000000000,   -0.2498954995
  28.004793826,    0.1000000000,   -0.2624042079
  29.512996931,    0.1000000000,   -0.2712383959
  32.466071903,    0.1000000000,   -0.2874216246
  34.917243583,    0.1000000000,   -0.2999303330
  37.515437025,    0.1000000000,   -0.3124390414
  40.260652227,    0.1000000000,   -0.3249477498
  42.718872906,    0.1000000000,   -0.3356191979
  46.192145383,    0.1000000000,   -0.3499651665
  49.378425771,    0.1000000000,   -0.3624738749
  54.840137448,    0.1000000000,   -0.3826948109
  59.819397501,    0.1000000000,   -0.4000000000
  59.819397501,    0.1000000000,   -0.4000000000
  64.586902108,    0.1000000000,   -0.4145233167
  70.033426452,    0.1000000000,   -0.4290466334
  75.149532312,    0.1000000000,   -0.4412834008
  79.839347367,    0.1000000000,   -0.4516042510
  89.75983254,    0.1000000000,   -0.4713357150
  95.966267467,    0.1000000000,   -0.4825668016
  100.07262525,    0.1000000000,   -0.4896218266
  107.45139745,    0.1000000000,   -0.5016632169
  116.97205883,    0.1000000000,   -0.5161865337
  127.17174243,    0.1000000000,   -0.5307098504
  138.05045051,    0.1000000000,   -0.5452331671
  149.60817916,    0.1000000000,   -0.5597564838
  161.84493003,    0.1000000000,   -0.5742798005
  168.94700339,    0.1000000000,   -0.5823600504
  177.21359952,    0.1000000000,   -0.5914780529
  188.35550308,    0.1000000000,   -0.6033264339
  194.54975161,    0.1000000000,   -0.6097140580
  202.62932123,    0.1000000000,   -0.6178497506
  212.95644704,    0.1000000000,   -0.6279500630
  240.75744685,    0.1000000000,   -0.6483468579
  257.26806624,    0.1000000000,   -0.6588412784
  294.19053848,    0.1000000000,   -0.6802944392
  324.44834485,    0.1000000000,   -0.6962682298
  357.20947995,    0.1000000000,   -0.7123093592
  388.53526938,    0.1000000000,   -0.7266597787
  413.56882268,    0.1000000000,   -0.7385872850
  438.82231327,    0.1000000000,   -0.7494560479
  466.40443351,    0.1000000000,   -0.7603248107
  499.35328791,    0.1000000000,   -0.7722523171
  528.55456297,    0.1000000000,   -0.7820623364
  563.12257218,    0.1000000000,   -0.7929310993
  600.01921106,    0.1000000000,   -0.8037998621
  643.18991598,    0.1000000000,   -0.8157273685
  711.61613337,    0.1000000000,   -0.8332299200
  805.00606793,    0.1000000000,   -0.8549674457
  940.37667558,    0.1000000000,   -0.8809399455
  1067.8390138,    0.1000000000,   -0.9026774712
  1150.7565359,    0.1000000000,   -0.9157574969
  1248.0798604,    0.1000000000,   -0.9302491807
  1361.4856817,    0.1000000000,   -0.9461525226
  1567.785456,    0.1000000000,   -0.9622863620
  1778.6555765,    0.1000000000,   -0.9801614414
  1948.924721,    0.1000000000,   -0.9959002054
  2123.5032772,    0.1000000000,   -1.0136344469
  2299.6616338,    0.1000000000,   -1.0337866798
  2436.1293117,    0.1000000000,   -1.0516617593
  2611.3514819,    0.1000000000,   -1.0640972977
  2769.3575652,    0.1000000000,   -1.0749647925
  2931.9136746,    0.1000000000,   -1.0858322873
  3123.5066894,    0.1000000000,   -1.0982678258
  3270.6759717,    0.1000000000,   -1.1075672769
  3446.8821594,    0.1000000000,   -1.1184347717
  3627.6383732,    0.1000000000,   -1.1293022665
  4168.8759569,    0.1000000000,   -1.1603367071
  4511.0213083,    0.1000000000,   -1.1789356093
  4989.3753453,    0.1000000000,   -1.2038066863
  5426.9251959,    0.1000000000,   -1.2255416758
  5685.4519451,    0.1000000000,   -1.2379772143
  5916.2584458,    0.1000000000,   -1.2488447091
  6151.6149725,    0.1000000000,   -1.2597122039
  6426.5125664,    0.1000000000,   -1.2721477424
  6694.2852571,    0.1000000000,   -1.2859328400
  6998.2066405,    0.1000000000,   -1.3020423366
  7252.8858532,    0.1000000000,   -1.3159555985
  7512.3996878,    0.1000000000,   -1.3305582172
  7851.7586591,    0.1000000000,   -1.3503708266
  8116.8718283,    0.1000000000,   -1.3664803232
  8185.5025872,    0.1000000000,   -1.3714179068
  8308.7470555,    0.1000000000,   -1.3805611905
  8475.3685483,    0.1000000000,   -1.3935602246
  8621.9071761,    0.1000000000,   -1.4057037408
  8751.7956674,    0.1000000000,   -1.4171343254
  8943.3629208,    0.1000000000,   -1.4354208929
  9114.9588057,    0.1000000000,   -1.4537074604
  9240.3099,    0.1000000000,   -1.4686451818
  9349.9136018,    0.1000000000,   -1.4832401616
  9398.2364702,    0.1000000000,   -1.4902805953
  9446.795493,    0.1000000000,   -1.4978351414
  9530.9554898,    0.1000000000,   -1.5124301212
  9558.2698004,    0.1000000000,   -1.5177104464
  9601.6286609,    0.1000000000,   -1.5268537302
  9639.9945441,    0.1000000000,   -1.5359970139
  9692.2642155,    0.1000000000,   -1.5510442110
  9725.1353779,    0.1000000000,   -1.5634268651
  9740.3769995,    0.1000000000,   -1.5708100404
  9760.9277392,    0.1000000000,   -1.5854050202
  9768.7566211,    0.1000000000,   -1.6000000000
  9768.7566211,    0.1000000000,   -1.6000000000
  9796.0270256,    0.1000000000,   -1.6167852825
  9821.2304071,    0.1000000000,   -1.6335705650
  9838.6519319,    0.1000000000,   -1.6460671233
  9853.6930429,    0.1000000000,   -1.6575839042
  9865.4361394,    0.1000000000,   -1.6671411301
  9874.7420808,    0.1000000000,   -1.6751336252
  9882.3234913,    0.1000000000,   -1.6819639547
  9896.4594913,    0.1000000000,   -1.6956246139
  9908.8106189,    0.1000000000,   -1.7088160806
  9920.624225,    0.1000000000,   -1.7229459321
  9929.0432584,    0.1000000000,   -1.7342822601
  9939.3126037,    0.1000000000,   -1.7502672503
  9946.6031599,    0.1000000000,   -1.7639279095
  9952.5246273,    0.1000000000,   -1.7775885686
  9957.0770076,    0.1000000000,   -1.7912492277
  9959.0716596,    0.1000000000,   -1.7990906953
  9960.953984,    0.1000000000,   -1.8090452301
  9962.0744981,    0.1000000000,   -1.8185705460
  9965.4556432,    0.1000000000,   -1.8316196415
  9968.5291454,    0.1000000000,   -1.8441293446
  9973.1225834,    0.1000000000,   -1.8642257990
  9975.6180262,    0.1000000000,   -1.8760060749
  9979.1798068,    0.1000000000,   -1.8941681571
  9981.4316302,    0.1000000000,   -1.9066778602
  9984.4484551,    0.1000000000,   -1.9250994697
  9986.7467897,    0.1000000000,   -1.9408972730
  9988.8945988,    0.1000000000,   -1.9575758169
  9990.7689111,    0.1000000000,   -1.9742543608
  9991.7672462,    0.1000000000,   -1.9843147736
  9993.2030899,    0.1000000000,   -2.0009933175
  9994.7508677,    0.1000000000,   -2.0242899925
  9995.5311931,    0.1000000000,   -2.0409685365
  9995.8696405,    0.1000000000,   -2.0510289492
  9996.2114972,    0.1000000000,   -2.0677074932
  9996.7360719,    0.1000000000,   -2.0896540581
  9997.2673722,    0.1000000000,   -2.1087764164
  9997.4702425,    0.1000000000,   -2.1166395697
  9997.7448999,    0.1000000000,   -2.1278987748
  9998.1232237,    0.1000000000,   -2.1448488667
  9998.6153649,    0.1000000000,   -2.1704977456
  9998.8832784,    0.1000000000,   -2.1871628121
  9999.0781187,    0.1000000000,   -2.2012674606
  9999.2437034,    0.1000000000,   -2.2153721091
  9999.3491331,    0.1000000000,   -2.2259987118
  9999.487106,    0.1000000000,   -2.2435814061
  9999.5649239,    0.1000000000,   -2.2576860546
  9999.6292771,    0.1000000000,   -2.2808776416
  9999.6228439,    0.1000000000,   -2.3000000000
  9999.6228439,    0.1000000000,   -2.3000000000
  9999.6716815,    0.1000000000,   -2.3142362726
  9999.7169593,    0.1000000000,   -2.3284725451
  9999.7530668,    0.1000000000,   -2.3407213067
  9999.7810715,    0.1000000000,   -2.3509016334
  9999.8314332,    0.1000000000,   -2.3711813628
  9999.8541632,    0.1000000000,   -2.3814426135
  9999.8668225,    0.1000000000,   -2.3875542946
  9999.8899496,    0.1000000000,   -2.3996539079
  9999.9138679,    0.1000000000,   -2.4138901804
  9999.9342264,    0.1000000000,   -2.4281264530
  9999.9506267,    0.1000000000,   -2.4419865058
  9999.9642635,    0.1000000000,   -2.4565989981
  9999.9739422,    0.1000000000,   -2.4708352706
  9999.980061,    0.1000000000,   -2.4850715432
  9999.9826199,    0.1000000000,   -2.4993078157
  9999.9816188,    0.1000000000,   -2.5135440883
  9999.9770579,    0.1000000000,   -2.5277803608
  9999.9800436,    0.1000000000,   -2.5419999299
  9999.9839302,    0.1000000000,   -2.5630800382
  9999.9868287,    0.1000000000,   -2.5817115236
  9999.9891482,    0.1000000000,   -2.5996885778
  9999.9900285,    0.1000000000,   -2.6076773101
  9999.9909989,    0.1000000000,   -2.6176656321
  9999.9928099,    0.1000000000,   -2.6372521199
  9999.9940761,    0.1000000000,   -2.6519611725
  9999.995613,    0.1000000000,   -2.6721469075
  9999.9972315,    0.1000000000,   -2.6978093249
  9999.9982406,    0.1000000000,   -2.7179950599
  9999.9988296,    0.1000000000,   -2.7327041125
  9999.9994371,    0.1000000000,   -2.7528898475
  9999.9998739,    0.1000000000,   -2.7785522649
  9999.9999536,    0.1000000000,   -2.7987379998
  9999.9998654,    0.1000000000,   -2.8134470524
  9999.9995435,    0.1000000000,   -2.8336327874
  9999.999483,    0.1000000000,   -2.8513167888
  9999.9995541,    0.1000000000,   -2.8660902740
  9999.9995946,    0.1000000000,   -2.8757314269
  9999.9996373,    0.1000000000,   -2.8873130354
  9999.9996767,    0.1000000000,   -2.9001460649
  9999.9997172,    0.1000000000,   -2.9175225705
  9999.9997293,    0.1000000000,   -2.9245607030
