{
FlexPDE Version 6.50/W64  16:07:14 Jan 31 2017
basismodel_sin_kort.pde  16:17:47 5/28/18
Title: Concentratie
from (0.1,0)
to (0.1,-5)
 Time 510
<c> , <X> , <Y> 
}
  10.,    0.1000000000,    0.0000000000
  10.037238337,    0.1000000000,   -0.0172810939
  10.10243116,    0.1000000000,   -0.0345621878
  10.18410134,    0.1000000000,   -0.0499651665
  10.266641119,    0.1000000000,   -0.0624564581
  10.343327798,    0.1000000000,   -0.0723275552
  10.483719018,    0.1000000000,   -0.0874390414
  10.620763779,    0.1000000000,   -0.0999303330
  10.862045254,    0.1000000000,   -0.1209676574
  11.147090162,    0.1000000000,   -0.1382487513
  11.517462706,    0.1000000000,   -0.1555298453
  11.813621519,    0.1000000000,   -0.1662675629
  12.275812371,    0.1000000000,   -0.1802689719
  12.54308012,    0.1000000000,   -0.1873693744
  13.066975046,    0.1000000000,   -0.1998606660
  13.489180678,    0.1000000000,   -0.2096429194
  14.422145056,    0.1000000000,   -0.2269481086
  15.099879478,    0.1000000000,   -0.2373867911
  16.025949042,    0.1000000000,   -0.2498954995
  17.0762359,    0.1000000000,   -0.2624042079
  17.892834445,    0.1000000000,   -0.2712383959
  19.549461501,    0.1000000000,   -0.2874216246
  20.972400244,    0.1000000000,   -0.2999303330
  22.51955628,    0.1000000000,   -0.3124390414
  24.190929612,    0.1000000000,   -0.3249477498
  25.715005592,    0.1000000000,   -0.3356191979
  27.9063266,    0.1000000000,   -0.3499651665
  29.950351726,    0.1000000000,   -0.3624738749
  33.517323386,    0.1000000000,   -0.3826948109
  36.827730873,    0.1000000000,   -0.4000000000
  36.827730873,    0.1000000000,   -0.4000000000
  39.572702156,    0.1000000000,   -0.4145233167
  42.903720377,    0.1000000000,   -0.4290466334
  46.165218275,    0.1000000000,   -0.4412834008
  49.239491729,    0.1000000000,   -0.4516042510
  55.940686278,    0.1000000000,   -0.4713357150
  60.23807291,    0.1000000000,   -0.4825668016
  63.116792808,    0.1000000000,   -0.4896218266
  68.349575036,    0.1000000000,   -0.5016632169
  75.19689676,    0.1000000000,   -0.5161865337
  82.630268539,    0.1000000000,   -0.5307098504
  90.649687451,    0.1000000000,   -0.5452331671
  99.255159366,    0.1000000000,   -0.5597564838
  108.44668134,    0.1000000000,   -0.5742798005
  113.81424521,    0.1000000000,   -0.5823600504
  120.08900497,    0.1000000000,   -0.5914780529
  128.58787262,    0.1000000000,   -0.6033264339
  133.33155777,    0.1000000000,   -0.6097140580
  139.53754479,    0.1000000000,   -0.6178497506
  147.49806624,    0.1000000000,   -0.6279500630
  173.45704917,    0.1000000000,   -0.6483468579
  188.24187445,    0.1000000000,   -0.6588412784
  218.66115042,    0.1000000000,   -0.6802944392
  241.4814695,    0.1000000000,   -0.6962682298
  264.54441373,    0.1000000000,   -0.7123093592
  285.30092403,    0.1000000000,   -0.7266597787
  302.83636484,    0.1000000000,   -0.7385872850
  319.74405223,    0.1000000000,   -0.7494560479
  337.53738832,    0.1000000000,   -0.7603248107
  358.0832478,    0.1000000000,   -0.7722523171
  375.78100657,    0.1000000000,   -0.7820623364
  396.23128875,    0.1000000000,   -0.7929310993
  417.56721962,    0.1000000000,   -0.8037998621
  442.00075472,    0.1000000000,   -0.8157273685
  479.78577691,    0.1000000000,   -0.8332299200
  529.91084082,    0.1000000000,   -0.8549674457
  620.29021273,    0.1000000000,   -0.8809399455
  702.90285127,    0.1000000000,   -0.9026774712
  755.67382059,    0.1000000000,   -0.9157574969
  816.82529706,    0.1000000000,   -0.9302491807
  887.18238363,    0.1000000000,   -0.9461525226
  1089.3786668,    0.1000000000,   -0.9622863620
  1287.7909889,    0.1000000000,   -0.9801614414
  1440.2062027,    0.1000000000,   -0.9959002054
  1586.9417582,    0.1000000000,   -1.0136344469
  1721.524578,    0.1000000000,   -1.0337866798
  1812.268388,    0.1000000000,   -1.0516617593
  1920.0346356,    0.1000000000,   -1.0640972977
  2020.5766853,    0.1000000000,   -1.0749647925
  2127.054899,    0.1000000000,   -1.0858322873
  2256.1792704,    0.1000000000,   -1.0982678258
  2357.8198189,    0.1000000000,   -1.1075672769
  2482.106525,    0.1000000000,   -1.1184347717
  2612.3293952,    0.1000000000,   -1.1293022665
  3016.8895087,    0.1000000000,   -1.1603367071
  3282.541442,    0.1000000000,   -1.1789356093
  3664.9505518,    0.1000000000,   -1.2038066863
  4024.5980579,    0.1000000000,   -1.2255416758
  4241.0471224,    0.1000000000,   -1.2379772143
  4436.5677977,    0.1000000000,   -1.2488447091
  4638.024637,    0.1000000000,   -1.2597122039
  4875.8318253,    0.1000000000,   -1.2721477424
  5112.6156586,    0.1000000000,   -1.2859328400
  5398.5101382,    0.1000000000,   -1.3020423366
  5653.395087,    0.1000000000,   -1.3159555985
  5928.8504837,    0.1000000000,   -1.3305582172
  6315.589086,    0.1000000000,   -1.3503708266
  6641.0804564,    0.1000000000,   -1.3664803232
  6745.0135399,    0.1000000000,   -1.3714179068
  6932.9149828,    0.1000000000,   -1.3805611905
  7189.8604433,    0.1000000000,   -1.3935602246
  7419.082791,    0.1000000000,   -1.4057037408
  7625.3037704,    0.1000000000,   -1.4171343254
  7935.9687306,    0.1000000000,   -1.4354208929
  8222.9474019,    0.1000000000,   -1.4537074604
  8439.794332,    0.1000000000,   -1.4686451818
  8636.4002873,    0.1000000000,   -1.4832401616
  8725.8458776,    0.1000000000,   -1.4902805953
  8817.9180685,    0.1000000000,   -1.4978351414
  8984.3474717,    0.1000000000,   -1.5124301212
  9040.8430598,    0.1000000000,   -1.5177104464
  9133.9991973,    0.1000000000,   -1.5268537302
  9221.2334494,    0.1000000000,   -1.5359970139
  9351.904635,    0.1000000000,   -1.5510442110
  9447.4073611,    0.1000000000,   -1.5634268651
  9499.1825125,    0.1000000000,   -1.5708100404
  9590.170622,    0.1000000000,   -1.5854050202
  9666.0703689,    0.1000000000,   -1.6000000000
  9666.0703689,    0.1000000000,   -1.6000000000
  9710.6135662,    0.1000000000,   -1.6167852825
  9751.5216495,    0.1000000000,   -1.6335705650
  9779.6169693,    0.1000000000,   -1.6460671233
  9803.7253899,    0.1000000000,   -1.6575839042
  9822.4325376,    0.1000000000,   -1.6671411301
  9837.1720137,    0.1000000000,   -1.6751336252
  9849.1151458,    0.1000000000,   -1.6819639547
  9871.1956186,    0.1000000000,   -1.6956246139
  9890.2326348,    0.1000000000,   -1.7088160806
  9908.1334315,    0.1000000000,   -1.7229459321
  9920.6328258,    0.1000000000,   -1.7342822601
  9935.4404011,    0.1000000000,   -1.7502672503
  9945.4823195,    0.1000000000,   -1.7639279095
  9953.1165271,    0.1000000000,   -1.7775885686
  9958.3430262,    0.1000000000,   -1.7912492277
  9960.2554282,    0.1000000000,   -1.7990906953
  9961.5403612,    0.1000000000,   -1.8090452301
  9961.5728857,    0.1000000000,   -1.8185705460
  9965.1391336,    0.1000000000,   -1.8316196415
  9968.3638172,    0.1000000000,   -1.8441293446
  9973.1462859,    0.1000000000,   -1.8642257990
  9975.7216828,    0.1000000000,   -1.8760060749
  9979.3620508,    0.1000000000,   -1.8941681571
  9981.6364788,    0.1000000000,   -1.9066778602
  9984.6397745,    0.1000000000,   -1.9250994697
  9986.913355,    0.1000000000,   -1.9408972730
  9989.0619875,    0.1000000000,   -1.9575758169
  9990.9281807,    0.1000000000,   -1.9742543608
  9991.9172946,    0.1000000000,   -1.9843147736
  9993.3306827,    0.1000000000,   -2.0009933175
  9994.8321253,    0.1000000000,   -2.0242899925
  9995.5685617,    0.1000000000,   -2.0409685365
  9995.8762117,    0.1000000000,   -2.0510289492
  9996.159843,    0.1000000000,   -2.0677074932
  9996.6554184,    0.1000000000,   -2.0896540581
  9997.183649,    0.1000000000,   -2.1087764164
  9997.3856412,    0.1000000000,   -2.1166395697
  9997.6594312,    0.1000000000,   -2.1278987748
  9998.037315,    0.1000000000,   -2.1448488667
  9998.5307688,    0.1000000000,   -2.1704977456
  9998.8008121,    0.1000000000,   -2.1871628121
  9998.9982409,    0.1000000000,   -2.2012674606
  9999.1671346,    0.1000000000,   -2.2153721091
  9999.2755331,    0.1000000000,   -2.2259987118
  9999.4193165,    0.1000000000,   -2.2435814061
  9999.5026047,    0.1000000000,   -2.2576860546
  9999.5775188,    0.1000000000,   -2.2808776416
  9999.5812587,    0.1000000000,   -2.3000000000
  9999.5812587,    0.1000000000,   -2.3000000000
  9999.6336777,    0.1000000000,   -2.3142362726
  9999.682348,    0.1000000000,   -2.3284725451
  9999.7212232,    0.1000000000,   -2.3407213067
  9999.7514218,    0.1000000000,   -2.3509016334
  9999.8058659,    0.1000000000,   -2.3711813628
  9999.8305155,    0.1000000000,   -2.3814426135
  9999.8442715,    0.1000000000,   -2.3875542946
  9999.8694672,    0.1000000000,   -2.3996539079
  9999.8956446,    0.1000000000,   -2.4138901804
  9999.9180732,    0.1000000000,   -2.4281264530
  9999.9363076,    0.1000000000,   -2.4419865058
  9999.9516841,    0.1000000000,   -2.4565989981
  9999.9628663,    0.1000000000,   -2.4708352706
  9999.9702997,    0.1000000000,   -2.4850715432
  9999.9739843,    0.1000000000,   -2.4993078157
  9999.9739201,    0.1000000000,   -2.5135440883
  9999.9701071,    0.1000000000,   -2.5277803608
  9999.9738556,    0.1000000000,   -2.5419999299
  9999.9787856,    0.1000000000,   -2.5630800382
  9999.9825196,    0.1000000000,   -2.5817115236
  9999.985568,    0.1000000000,   -2.5996885778
  9999.9867479,    0.1000000000,   -2.6076773101
  9999.9880719,    0.1000000000,   -2.6176656321
  9999.9904425,    0.1000000000,   -2.6372521199
  9999.9920712,    0.1000000000,   -2.6519611725
  9999.9940513,    0.1000000000,   -2.6721469075
  9999.9961427,    0.1000000000,   -2.6978093249
  9999.9974529,    0.1000000000,   -2.7179950599
  9999.9982219,    0.1000000000,   -2.7327041125
  9999.9990222,    0.1000000000,   -2.7528898475
  9999.9996138,    0.1000000000,   -2.7785522649
  9999.9997442,    0.1000000000,   -2.7987379998
  9999.9996535,    0.1000000000,   -2.8134470524
  9999.999274,    0.1000000000,   -2.8336327874
  9999.9992162,    0.1000000000,   -2.8513167888
  9999.9993209,    0.1000000000,   -2.8660902740
  9999.9993823,    0.1000000000,   -2.8757314269
  9999.9994489,    0.1000000000,   -2.8873130354
  9999.9995135,    0.1000000000,   -2.9001460649
  9999.9995858,    0.1000000000,   -2.9175225705
  9999.9996101,    0.1000000000,   -2.9245607030
