{
FlexPDE Version 6.50/W64  16:07:14 Jan 31 2017
basismodel_sin_kort.pde  16:17:47 5/28/18
Title: Concentratie
from (0.1,0)
to (0.1,-5)
 Time 90
<c> , <X> , <Y> 
}
  10.,    0.1000000000,    0.0000000000
  10.014803726,    0.1000000000,   -0.0172810939
  10.291411795,    0.1000000000,   -0.0345621878
  10.758628759,    0.1000000000,   -0.0499651665
  11.290256717,    0.1000000000,   -0.0624564581
  12.15784174,    0.1000000000,   -0.0782435590
  12.804938776,    0.1000000000,   -0.0880240039
  13.705871549,    0.1000000000,   -0.0999303330
  15.601517033,    0.1000000000,   -0.1209676574
  17.448951088,    0.1000000000,   -0.1382487513
  19.698255029,    0.1000000000,   -0.1555298453
  21.263443965,    0.1000000000,   -0.1662675629
  23.497287973,    0.1000000000,   -0.1802689719
  24.713566314,    0.1000000000,   -0.1873693744
  26.989597857,    0.1000000000,   -0.1998606660
  29.210099878,    0.1000000000,   -0.2096429194
  33.452357042,    0.1000000000,   -0.2269481086
  36.205407809,    0.1000000000,   -0.2373867911
  39.696739639,    0.1000000000,   -0.2498954995
  43.397768614,    0.1000000000,   -0.2624042079
  46.137934351,    0.1000000000,   -0.2712383959
  51.428918003,    0.1000000000,   -0.2874216246
  55.759038416,    0.1000000000,   -0.2999303330
  60.298855975,    0.1000000000,   -0.3124390414
  65.04837068,    0.1000000000,   -0.3249477498
  69.266047166,    0.1000000000,   -0.3356191979
  75.176487559,    0.1000000000,   -0.3499651665
  80.555093593,    0.1000000000,   -0.3624738749
  89.693357608,    0.1000000000,   -0.3826948109
  97.949094569,    0.1000000000,   -0.4000000000
  97.949094569,    0.1000000000,   -0.4000000000
  105.78542851,    0.1000000000,   -0.4145233167
  114.25122488,    0.1000000000,   -0.4290466334
  121.87278157,    0.1000000000,   -0.4412834008
  128.64841818,    0.1000000000,   -0.4516042510
  142.48693055,    0.1000000000,   -0.4713357150
  150.88263854,    0.1000000000,   -0.4825668016
  156.34908449,    0.1000000000,   -0.4896218266
  166.0222043,    0.1000000000,   -0.5016632169
  178.26479855,    0.1000000000,   -0.5161865337
  191.13685869,    0.1000000000,   -0.5307098504
  204.63837757,    0.1000000000,   -0.5452331671
  218.76936902,    0.1000000000,   -0.5597564838
  233.52982637,    0.1000000000,   -0.5742798005
  242.01454188,    0.1000000000,   -0.5823600504
  251.82291859,    0.1000000000,   -0.5914780529
  264.93912974,    0.1000000000,   -0.6033264339
  272.18408306,    0.1000000000,   -0.6097140580
  281.58798429,    0.1000000000,   -0.6178497506
  293.53763305,    0.1000000000,   -0.6279500630
  342.80619158,    0.1000000000,   -0.6483468579
  371.2957194,    0.1000000000,   -0.6588412784
  428.60279598,    0.1000000000,   -0.6802944392
  470.45951354,    0.1000000000,   -0.6962682298
  511.79387709,    0.1000000000,   -0.7123093592
  548.17824126,    0.1000000000,   -0.7266597787
  576.86657638,    0.1000000000,   -0.7385872850
  605.76346007,    0.1000000000,   -0.7494560479
  637.28746418,    0.1000000000,   -0.7603248107
  674.90569529,    0.1000000000,   -0.7722523171
  708.21683371,    0.1000000000,   -0.7820623364
  747.62219912,    0.1000000000,   -0.7929310993
  789.65468495,    0.1000000000,   -0.8037998621
  838.80502364,    0.1000000000,   -0.8157273685
  916.65664256,    0.1000000000,   -0.8332299200
  1022.8302243,    0.1000000000,   -0.8549674457
  1232.7966839,    0.1000000000,   -0.8809399455
  1428.4763659,    0.1000000000,   -0.9026774712
  1554.9823034,    0.1000000000,   -0.9157574969
  1702.826869,    0.1000000000,   -0.9302491807
  1874.3715391,    0.1000000000,   -0.9461525226
  2377.6329749,    0.1000000000,   -0.9622863620
  2865.8762842,    0.1000000000,   -0.9801614414
  3235.4298428,    0.1000000000,   -0.9959002054
  3584.1355836,    0.1000000000,   -1.0136344469
  3893.3085266,    0.1000000000,   -1.0337866798
  4090.0210273,    0.1000000000,   -1.0516617593
  4386.9998166,    0.1000000000,   -1.0640972977
  4643.1901477,    0.1000000000,   -1.0749647925
  4896.2639391,    0.1000000000,   -1.0858322873
  5182.0295204,    0.1000000000,   -1.0982678258
  5393.0619023,    0.1000000000,   -1.1075672769
  5636.7860742,    0.1000000000,   -1.1184347717
  5877.3937063,    0.1000000000,   -1.1293022665
  6547.3422106,    0.1000000000,   -1.1603367071
  6936.6617217,    0.1000000000,   -1.1789356093
  7443.0075693,    0.1000000000,   -1.2038066863
  7872.1410099,    0.1000000000,   -1.2255416758
  8112.060338,    0.1000000000,   -1.2379772143
  8318.3860322,    0.1000000000,   -1.2488447091
  8521.5951866,    0.1000000000,   -1.2597122039
  8750.3013067,    0.1000000000,   -1.2721477424
  8908.3093559,    0.1000000000,   -1.2859328400
  9070.1875589,    0.1000000000,   -1.3020423366
  9190.2443661,    0.1000000000,   -1.3159555985
  9296.5591149,    0.1000000000,   -1.3305582172
  9408.5628718,    0.1000000000,   -1.3503708266
  9472.2682248,    0.1000000000,   -1.3664803232
  9482.746194,    0.1000000000,   -1.3714179068
  9501.7987097,    0.1000000000,   -1.3805611905
  9528.1023578,    0.1000000000,   -1.3935602246
  9551.8440412,    0.1000000000,   -1.4057037408
  9573.4585127,    0.1000000000,   -1.4171343254
  9606.5583302,    0.1000000000,   -1.4354208929
  9637.8380919,    0.1000000000,   -1.4537074604
  9662.0389319,    0.1000000000,   -1.4686451818
  9684.5114915,    0.1000000000,   -1.4832401616
  9694.9374473,    0.1000000000,   -1.4902805953
  9705.8246759,    0.1000000000,   -1.4978351414
  9725.9784664,    0.1000000000,   -1.5124301212
  9732.9842966,    0.1000000000,   -1.5177104464
  9744.756579,    0.1000000000,   -1.5268537302
  9756.0738078,    0.1000000000,   -1.5359970139
  9773.7081519,    0.1000000000,   -1.5510442110
  9787.295487,    0.1000000000,   -1.5634268651
  9794.9998063,    0.1000000000,   -1.5708100404
  9809.3566879,    0.1000000000,   -1.5854050202
  9822.5541712,    0.1000000000,   -1.6000000000
  9822.5541712,    0.1000000000,   -1.6000000000
  9837.2122438,    0.1000000000,   -1.6167852825
  9851.0705349,    0.1000000000,   -1.6335705650
  9860.8686111,    0.1000000000,   -1.6460671233
  9869.5059419,    0.1000000000,   -1.6575839042
  9876.3877928,    0.1000000000,   -1.6671411301
  9881.9438372,    0.1000000000,   -1.6751336252
  9886.5482977,    0.1000000000,   -1.6819639547
  9895.3599173,    0.1000000000,   -1.6956246139
  9903.3661414,    0.1000000000,   -1.7088160806
  9911.3939556,    0.1000000000,   -1.7229459321
  9917.4249008,    0.1000000000,   -1.7342822601
  9925.3090591,    0.1000000000,   -1.7502672503
  9931.4720104,    0.1000000000,   -1.7639279095
  9937.105228,    0.1000000000,   -1.7775885686
  9942.2087125,    0.1000000000,   -1.7912492277
  9944.8988948,    0.1000000000,   -1.7990906953
  9948.0625718,    0.1000000000,   -1.8090452301
  9950.8264792,    0.1000000000,   -1.8185705460
  9955.6270928,    0.1000000000,   -1.8316196415
  9959.9804166,    0.1000000000,   -1.8441293446
  9966.4639084,    0.1000000000,   -1.8642257990
  9969.9721778,    0.1000000000,   -1.8760060749
  9974.9577518,    0.1000000000,   -1.8941681571
  9978.0930877,    0.1000000000,   -1.9066778602
  9982.266662,    0.1000000000,   -1.9250994697
  9985.4169074,    0.1000000000,   -1.9408972730
  9988.3373486,    0.1000000000,   -1.9575758169
  9990.8649562,    0.1000000000,   -1.9742543608
  9992.199654,    0.1000000000,   -1.9843147736
  9994.0974726,    0.1000000000,   -2.0009933175
  9996.0907769,    0.1000000000,   -2.0242899925
  9997.0470498,    0.1000000000,   -2.0409685365
  9997.4339262,    0.1000000000,   -2.0510289492
  9997.7604101,    0.1000000000,   -2.0677074932
  9998.1960226,    0.1000000000,   -2.0896540581
  9998.6571193,    0.1000000000,   -2.1087764164
  9998.8285161,    0.1000000000,   -2.1166395697
  9999.0554631,    0.1000000000,   -2.1278987748
  9999.3560899,    0.1000000000,   -2.1448488667
  9999.7172433,    0.1000000000,   -2.1704977456
  9999.8913898,    0.1000000000,   -2.1871628121
  10000.00154,    0.1000000000,   -2.2012674606
  10000.077549,    0.1000000000,   -2.2153721091
  10000.112264,    0.1000000000,   -2.2259987118
  10000.127143,    0.1000000000,   -2.2435814061
  10000.100728,    0.1000000000,   -2.2576860546
  9999.9830742,    0.1000000000,   -2.2808776416
  9999.8166334,    0.1000000000,   -2.3000000000
  9999.8166334,    0.1000000000,   -2.3000000000
  9999.8459395,    0.1000000000,   -2.3142362726
  9999.8728352,    0.1000000000,   -2.3284725451
  9999.8940467,    0.1000000000,   -2.3407213067
  9999.9103184,    0.1000000000,   -2.3509016334
  9999.9390589,    0.1000000000,   -2.3711813628
  9999.9517375,    0.1000000000,   -2.3814426135
  9999.9586939,    0.1000000000,   -2.3875542946
  9999.9711554,    0.1000000000,   -2.3996539079
  9999.9835879,    0.1000000000,   -2.4138901804
  9999.9936098,    0.1000000000,   -2.4281264530
  10000.001051,    0.1000000000,   -2.4419865058
  10000.006422,    0.1000000000,   -2.4565989981
  10000.009212,    0.1000000000,   -2.4708352706
  10000.009592,    0.1000000000,   -2.4850715432
  10000.007562,    0.1000000000,   -2.4993078157
  10000.00312,    0.1000000000,   -2.5135440883
  9999.9962687,    0.1000000000,   -2.5277803608
  9999.9969237,    0.1000000000,   -2.5419999299
  9999.9977072,    0.1000000000,   -2.5630800382
  9999.9982132,    0.1000000000,   -2.5817115236
  9999.9985356,    0.1000000000,   -2.5996885778
  9999.9986265,    0.1000000000,   -2.6076773101
  9999.998695,    0.1000000000,   -2.6176656321
  9999.9989399,    0.1000000000,   -2.6372521199
  9999.9991481,    0.1000000000,   -2.6519611725
  9999.999399,    0.1000000000,   -2.6721469075
  9999.9996596,    0.1000000000,   -2.6978093249
  9999.9998186,    0.1000000000,   -2.7179950599
  9999.9999091,    0.1000000000,   -2.7327041125
  9999.9999983,    0.1000000000,   -2.7528898475
  10000.000053,    0.1000000000,   -2.7785522649
  10000.000051,    0.1000000000,   -2.7987379998
  10000.000023,    0.1000000000,   -2.8134470524
  9999.9999509,    0.1000000000,   -2.8336327874
  9999.9999291,    0.1000000000,   -2.8513167888
  9999.9999338,    0.1000000000,   -2.8660902740
  9999.9999361,    0.1000000000,   -2.8757314269
  9999.9999382,    0.1000000000,   -2.8873130354
  9999.9999397,    0.1000000000,   -2.9001460649
  9999.9999401,    0.1000000000,   -2.9175225705
  9999.9999397,    0.1000000000,   -2.9245607030
